SHRWHT0,SHRBLK0,SHRHSP0,ADULT0,CHILD0,OLD0,WRKSM0,WORKER30,POVRAT0,WELFARE0,AVWELIN0,AVSSI0,MDFAMY0,AVSOCS0,AVRETR0,SHRAMI0,SHRASN0,SHRHIP0,NONFAM0P,WNONFAM0P,COMMUT20NWKH,WMEMP0P,WFEMP0P,VACHU0P,RNTOCC0P,Gentrified
0.32116,0.101035,0.87888,0.615135,0.384865,0.039765,0.967417,205,0.440821,0.259939,4668.627451,5500,21208,7062.790698,7209.259259,0.02231689997971191,0.0014201663623453033,0,0.10295616717635066,0.0163098878695209,0.46935608999224204,0.6492693110647182,0.3581081081081081,0.0827906976744186,0.5925581395348837,0
0.34577,0.127203,0.868096,0.626322,0.373678,0.034959,0.980208,131,0.327535,0.161028,5867.226891,8933.333333,26081,12414.473684,8976,0.012925969447708578,0.0026439482961222094,5.875440658049354e-4,0.16644113667117727,0.05412719891745602,0.41041666666666665,0.5,0.25,0.11414982164090369,0.5778834720570749,0
0.287654,0.210553,0.788166,0.597592,0.402408,0.047131,0.996819,107,0.449238,0.340796,5930.656934,6609.722222,21445,14673.636364,26067.368421,0.0012807377049180327,0.0020491803278688526,2.5614754098360657e-4,0.12064676616915423,0.026119402985074626,0.43478260869565216,0.34285714285714286,0.31521739130434784,0.1076581576026637,0.6048834628190899,0
0.354001,0.175953,0.861961,0.601592,0.398408,0.028907,0.97372,216,0.403376,0.239409,4958.024691,7730.952381,21813,8948.571429,7081.981982,0.014453288646837033,0.001466275659824047,4.1893590280687055e-4,0.09852216748768473,0.024630541871921183,0.5377358490566038,0.6635687732342007,0.4055793991416309,0.07748404740200547,0.6927985414767548,0
0.365039,0.219152,0.811375,0.603792,0.396208,0.032455,0.965594,105,0.368438,0.291304,4678.109453,4665.454545,26293,6414.814815,12136.507937,0.03406169665809768,0.004177377892030848,0.002570694087403599,0.17971014492753623,0.013043478260869565,0.4528301886792453,0.49843260188087773,0.5793103448275863,0.111254851228978,0.6688227684346701,0
0.434023,0.092173,0.895213,0.618693,0.381307,0.017788000000000002,0.921472,140,0.430293,0.221875,4367.556338,7033.269231,24625,6945.109375,12493,0.009055627425614488,0,0,0.1015625,0.01875,0.4196319018404908,0.6308900523560209,0.2972972972972973,0.0425531914893617,0.7203647416413373,0
0.20493,0.113028,0.886972,0.55493,0.44507,0.017606,0.993523,78,0.449082,0.213826,7554.135338,6253.571429,22235,5122.222222,3473.333333,0.0017605633802816902,0,0,0.15916398713826366,0.014469453376205787,0.4274611398963731,0.4787234042553192,0.23121387283236994,0.12827586206896552,0.6841379310344827,0
0.310919,0.199956,0.833111,0.60941,0.39059,0.053706,0.97856,151,0.430571,0.259674,6056.470588,6995,22660,5356.140351,51406.015038,0.007767421216156236,0.015090989791389259,0.0022192632046160675,0.19042769857433808,0.03665987780040733,0.45941807044410415,0.5043859649122807,0.2570621468926554,0.10684931506849316,0.6383561643835617,0
0.363831,0.214485,0.800729,0.603814,0.396186,0.049711,0.983539,185,0.37271,0.314368,5252.147239,5677.966102,21013,6568.932039,19002.439024,0.007499464323976859,0.0032140561388472252,0,0.15525554484088716,0.0048216007714561235,0.3893004115226337,0.6,0.425,0.08930150309460655,0.6861184792219275,0
0.273133,0.163979,0.831804,0.598115,0.401885,0.064004,0.981735,81,0.446061,0.324945,5293.939394,5407.317073,19394,6676.470588,7124.615385,0.01736541801041925,0.0034730836020838503,4.961548002976929e-4,0.1422319474835886,0.01312910284463895,0.4817351598173516,0.27899686520376177,0.21338912133891214,0.1106679960119641,0.634097706879362,0
0.320423,0.154679,0.852297,0.598749,0.401251,0.041376,0.948925,167,0.393594,0.273038,5339.583333,6279.62963,24010,13087.719298,50812.195122,4.811161895597787e-4,0,7.216742843396681e-4,0.10238907849829351,0,0.38082437275985664,0.5139949109414759,0.43351063829787234,0.08884297520661157,0.6353305785123967,0
0.322936,0.153717,0.807807,0.565745,0.434255,0.03941,0.97561,133,0.445095,0.365704,4895.933014,4509.52381,21347,8129.347826,6670.247934,0.005416511019798282,0.030444527456107585,3.7355248412401944e-4,0.1294838145231846,0.00699912510936133,0.4886178861788618,0.49455337690631807,0.29195402298850576,0.06132461161079313,0.6802943581357318,0
0.29661,0.148631,0.770535,0.58116,0.41884,0.039765,0.944039,98,0.445538,0.461538,6506.060606,7540.495868,20560,7526.315789,39649.019608,0.0029335071707953064,0.035202086049543675,6.51890482398957e-4,0.12867132867132866,0.07692307692307693,0.3284671532846715,0.645021645021645,0.4270833333333333,0.07227332457293036,0.7660972404730617,0
0.261358,0.147533,0.855154,0.598192,0.401808,0.030777,0.946414,183,0.318249,0.217703,5834.065934,7851.351351,30868,8174.468085,5422.666667,0.019540791402051783,0.006106497313141182,2.442598925256473e-4,0.1519138755980861,0.005980861244019139,0.41134751773049644,0.6216216216216216,0.33935018050541516,0.08705114254624592,0.5408052230685527,0
0.252261,0.226988,0.746116,0.61303,0.38697,0.066311,0.95533,133,0.435382,0.356026,4796.124031,6340.689655,20893,7408.527132,6865.454545,0.02573614653373522,0.0020867145838163693,4.637143519591931e-4,0.25666973321067155,0.0036798528058877645,0.25888324873096447,0.4230769230769231,0.2517482517482518,0.06988783433994823,0.6893874029335634,0
0.274541,0.203185,0.80004,0.624269,0.375731,0.044547,0.976225,161,0.436614,0.243382,5096.842105,6997.701149,22140,7480.225989,9502.272727,0.006248740173352147,8.062890546260835e-4,4.0314452731304173e-4,0.1981212638770282,0.0034158838599487617,0.41786743515850144,0.6206896551724138,0.3225806451612903,0.10670731707317073,0.7179878048780488,0
0.257178,0.180819,0.805742,0.606597,0.393403,0.04215,0.925697,105,0.331386,0.191571,5794,6477.777778,26780,8507.086614,10944.444444,0.0036652412950519244,0,3.0543677458766036e-4,0.1558109833971903,0.005108556832694764,0.43034055727554177,0.6814516129032258,0.41025641025641024,0.08243727598566308,0.6308243727598566,0
0.309438,0.173933,0.814607,0.598202,0.401798,0.040899,0.982569,133,0.388076,0.234086,7551.315789,5957.692308,22717,11041.447368,7723.214286,0.0035955056179775282,0,4.4943820224719103e-4,0.16427104722792607,0.033880903490759756,0.47339449541284406,0.509090909090909,0.13753581661891118,0.09430438842203548,0.5798319327731093,0
0.469486,0.10423,0.863444,0.641088,0.358912,0.030514,0.924318,128,0.448021,0.19589,4456.783217,5057.309524,22538,7929.741935,10968.128205,0.00906344410876133,0.00785498489425982,0.0018126888217522659,0.15753424657534246,0.07397260273972603,0.4119106699751861,0.6204690831556503,0.2,0.08765432098765433,0.762962962962963,0
0.222538,0.349986,0.621629,0.635538,0.364462,0.059892,0.966912,76,0.382277,0.281437,4359.574468,5056.989247,26858,6773.287671,9988.75,0.009650865739426626,0.011637808685779166,0.008515469770082317,0.22355289421157684,0.014970059880239521,0.3079044117647059,0.839572192513369,0.38022813688212925,0.1009009009009009,0.7216216216216216,0
0.30065,0.360271,0.622775,0.63549,0.36451,0.044363,0.945205,59,0.40256,0.277061,5724.37276,6479.527559,20916,7601.360544,12546.969697,0.002543091268719977,0.003390788358293303,0,0.24826216484607747,0.05263157894736842,0.474559686888454,0.6,0.4206896551724138,0.051789077212806026,0.8050847457627118,0
0.240298,0.397062,0.556895,0.651611,0.348389,0.071256,0.990233,117,0.368677,0.189759,5290.079365,5792.857143,23875,9718.595041,6162.179487,0.00920850690638018,0.013374260030695024,8.770006577504934e-4,0.26957831325301207,0.010542168674698794,0.25920360631104433,0.5215827338129496,0.48314606741573035,0.0988490182802979,0.5890318212593094,0
0.12594,0.490602,0.443374,0.696194,0.303806,0.083177,0.960376,127,0.254641,0.263623,5655.307263,6479.187817,36397,9049.710983,14477.852349,0.004464285714285714,0.042528195488721804,0,0.3431516936671576,0.012518409425625921,0.3478844862323707,0.7415730337078652,0.5348837209302325,0.09090909090909091,0.5632262474367737,0
0.159554,0.544334,0.379801,0.692745,0.307255,0.118303,0.975475,176,0.190271,0.160217,4651.690821,5208.510638,40625,9810.602911,35367.636364,0.013276434329065908,0.03508771929824561,0,0.2608359133126935,0.008513931888544891,0.4287974683544304,0.4312796208530806,0.4090909090909091,0.06762589928057554,0.3273381294964029,0
0.185418,0.436518,0.54274,0.668133,0.331867,0.102137,0.993973,181,0.330427,0.277957,5130.754352,6063.402062,27120,9025.059666,37009.745763,0.008642363293526084,0.016184789440603396,0.0028284098051539913,0.2989247311827957,0.016666666666666666,0.40328767123287673,0.5154639175257731,0.2966360856269113,0.09839259620068193,0.6044812469556746,1
0.22798,0.187776,0.776667,0.617709,0.382291,0.029282,0.966636,96,0.510583,0.279646,4549.050633,5285.148515,15938,4446.341463,8505.769231,0.008831048105972577,0.02068324424819893,0.0018591680223100163,0.20176991150442478,0.01592920353982301,0.43466172381835033,0.5247813411078717,0.4657534246575342,0.10660302307080351,0.837708830548926,0
0.246277,0.230268,0.733991,0.624721,0.375279,0.064966,0.976596,175,0.432215,0.319718,4857.125551,5866.277228,18237,6777.563786,9595.375,0.0022338049143708115,0.022151898734177215,7.446016381236039e-4,0.26549295774647885,0.02535211267605634,0.424822695035461,0.3357142857142857,0.31024930747922436,0.0858974358974359,0.7108974358974359,0
0.252503,0.184371,0.806704,0.638659,0.361341,0.050718,0.980406,165,0.461742,0.252329,5166.996644,5267.148936,18277,8300.826087,9585.104895,0.0017414018284719198,0.0043535045711798,0.00391815411406182,0.23116003386960204,0.014394580863674851,0.47445766270118966,0.40716612377850164,0.34226190476190477,0.08268330733229329,0.751170046801872,0
0.256771,0.213101,0.786059,0.629015,0.370985,0.047029,0.988897,183,0.462787,0.257696,4911.43686,6439.573333,21352,7607,11542.009009,0.012387150955280285,0.004199034222128911,0,0.20932277924362358,0.012313104661389622,0.44855662472242785,0.6433333333333333,0.30158730158730157,0.09752198241406874,0.662669864108713,0
0.233095,0.366293,0.611621,0.647299,0.352701,0.078152,0.988345,99,0.392305,0.266576,6078.680203,8951.948052,23827,8051.12782,9144,0.019707781175671082,0.0030581039755351682,0.0067957866123003734,0.19621109607577808,0,0.4393939393939394,0.7272727272727273,0.395,0.15577342047930284,0.5904139433551199,0
0.24146,0.270104,0.72544,0.639083,0.360917,0.056227,0.990573,157,0.40563,0.217324,6390.565836,6659.483871,23056,7617.681592,21190.358779,0.0241884150222788,0.008487163165711862,0.0019096117122851686,0.26218097447795824,0.013147718484145398,0.4002900652646846,0.5669291338582677,0.4368932038834951,0.09011627906976744,0.6954941860465116,0
0.162669,0.534585,0.444908,0.683698,0.316302,0.075078,0.985626,91,0.351582,0.236471,3997.014925,5214.634146,28750,6175.384615,13239.130435,0,0.006604101494612443,0,0.2223529411764706,0.010588235294117647,0.3141683778234086,0.5594405594405595,0.35877862595419846,0.0855106888361045,0.5403800475059383,0
0.163609,0.474006,0.517839,0.655708,0.344292,0.110601,0.981354,124,0.250907,0.164398,6128.66242,5794.520548,36518,10966.237942,12838.016529,0.019877675840978593,0.0012742099898063201,5.096839959225281e-4,0.24083769633507854,0,0.37095191364082436,0.5,0.3556701030927835,0.08370044052863436,0.40704845814977975,0
0.13902,0.609802,0.405906,0.675778,0.324222,0.106817,0.987322,164,0.30628,0.272482,5570.948617,6509.818182,27906,8683.653846,10024.6875,0.007382972038956959,0.0036129437637448946,0.0020420986490732014,0.24986537425955843,0.010231556273559504,0.3576333861595351,0.41353383458646614,0.4182692307692308,0.09666339548577037,0.47791952894995093,0
0.196988,0.562956,0.419157,0.646034,0.353966,0.093669,0.972222,101,0.283877,0.297152,5690.932642,6460.194175,27444,8219.496855,66582.580645,0.028477288773829136,9.413979759943516e-4,0,0.31331793687451887,0.011547344110854504,0.25383141762452105,0.4009216589861751,0.18848167539267016,0.10508241758241758,0.5425824175824175,0
0.231868,0.427656,0.543956,0.651282,0.348718,0.087912,0.969171,181,0.304177,0.291721,6145.676275,7613.944223,26379,8057.042254,42776.785714,0.0018315018315018315,0.0031135531135531138,3.663003663003663e-4,0.23673997412677877,0.009055627425614488,0.302504816955684,0.5061124694376528,0.40294117647058825,0.12761151891586675,0.4906832298136646,0
0.221797,0.33844,0.656511,0.624478,0.375522,0.066504,0.973788,191,0.391434,0.249144,6296.892857,6852.991935,22667,8215.15443,10388.597122,0.002437325905292479,0.002263231197771588,3.4818941504178273e-4,0.21560574948665298,0.02327173169062286,0.3420707732634338,0.43823529411764706,0.4128686327077748,0.10178901912399753,0.5983960518198643,0
0.214103,0.267071,0.717932,0.624123,0.375877,0.056477,0.980437,103,0.377927,0.185526,5181.070922,7868.209677,24250,7408.315068,7764.052632,0.004786215698787492,6.381620931716656e-4,0.001595405232929164,0.19078947368421054,0.025,0.38895281933256615,0.5,0.3620689655172414,0.10071090047393365,0.6172985781990521,0
0.060558,0.759153,0.202652,0.730457,0.269543,0.172571,0.966964,129,0.23996,0.201587,5526.509186,6156.19469,42344,9922.955975,16183.58209,0.001385315654066891,0.03146645557094795,0,0.3423280423280423,0.007407407407407408,0.5081279496591505,0.868421052631579,0.13821138211382114,0.05370462456489309,0.3197414221780209,0
0.02064,0.816765,0.01011,0.799495,0.200505,0.268745,0.971398,19,0.107234,0.125,6448.905109,7522.340426,54559,10252.34375,28055.927052,4.2122999157540015e-4,0.15332771693344566,0,0.4343065693430657,0.010036496350364963,0.5826271186440678,0.625,0.2857142857142857,0.025362318840579712,0.34148550724637683,0
0.020648,0.946739,0.013609,0.772407,0.227593,0.144768,0.993457,54,0.161192,0.137668,4614.332248,4803.431373,46709,8589.647059,15975.783476,0.01618958235570155,0.006100422336931018,0.004692632566870014,0.5161434977578475,0.004484304932735426,0.44690488173125315,0.5319148936170213,1,0.07107023411371237,0.7328595317725752,0
0.110754,0.705618,0.257464,0.700161,0.299518,0.130016,0.963801,117,0.191176,0.290411,5001.584906,6249.50625,39550,8845.707101,12202.62037,0.0019261637239165329,0.023434991974317816,0.003531300160513644,0.34885844748858447,0.011872146118721462,0.4461538461538462,0.4639175257731959,0.31645569620253167,0.07620660457239628,0.48772226926333617,0
0.11116,0.705492,0.25775,0.70062,0.299823,0.130647,0.965044,85,0.191163,0.292191,4968.517241,6247.232759,39550,8844.289796,12090.088608,0.0022143489813994687,0.023472099202834367,0.003985828166519044,0.3501259445843829,0.013853904282115869,0.44569288389513106,0.4722222222222222,0.3275862068965517,0.07701283547257877,0.48891481913652274,0
0.074174,0.771868,0.205485,0.71203,0.28797,0.122377,0.972158,178,0.163027,0.198444,5762.091503,5182.45614,35455,10060.42885,32939.303483,0.010596301682942032,0.01412840224392271,0,0.2827496757457847,0.00648508430609598,0.35962877030162416,0.6534653465346535,0.3968253968253968,0.07646356033452807,0.35065710872162487,0
0.131479,0.638432,0.321365,0.709987,0.290013,0.106195,0.990714,144,0.215013,0.24685000000000001,5900,6550,33720,8472.178478,12711.524164,0.002781289506953224,0.01213653603034134,7.585335018963338e-4,0.30244625648628615,0.017790956263899184,0.36357142857142855,0.4941860465116279,0.4108527131782946,0.07177033492822966,0.49213943950786054,0
0.100483,0.700966,0.303561,0.699155,0.300845,0.105311,0.996596,131,0.159251,0.164093,4945.294118,5761.764706,38973,7795.769231,63979.207921,0,0.004526252263126132,3.0175015087507544e-4,0.2635135135135135,0.03088803088803089,0.5285106382978724,0.5045045045045045,0.5064935064935064,0.07971656333038087,0.3259521700620018,0
0.166835,0.56374,0.39926,0.638412,0.361251,0.062899,0.985112,39,0.438164,0.319062,4969.600639,6127.361538,20198,7577.683908,13818.989011,0.004036326942482341,0.004709048099562731,3.363605785401951e-4,0.2996941896024465,0.013251783893985729,0.42555831265508687,0.4533333333333333,0.5271317829457365,0.0969807868252516,0.787740164684355,0
0.166952,0.564165,0.399658,0.638475,0.36177,0.06331,0.983798,56,0.438387,0.318787,4965.464037,6088.572222,20198,7527.315353,13623.401575,0.004399902224395014,0.005133219261794182,4.888780249327792e-4,0.30029585798816566,0.013313609467455622,0.42304230423042305,0.45893719806763283,0.5280898876404494,0.09694555112881806,0.7868525896414342,0
0.08228,0.807157,0.127491,0.736447,0.263553,0.110992,0.97619,167,0.101742,0.124198,4198.122066,5552.439024,56200,9080.2,22571.631206,0.01649882151274909,0.021427040925648167,0.0017141632740518534,0.27113702623906705,0.030320699708454812,0.41233766233766234,0.544,0.5029585798816568,0.03531390134529148,0.25504484304932734,1
0.051013,0.786572,0.13841,0.709677,0.290323,0.132033,0.965554,90,0.258516,0.213043,7209.693878,7466.666667,42863,9050.185874,12761.083744,0,0.004126031507876969,0,0.30978260869565216,0.014130434782608696,0.3756727664155005,0,0.25,0.0796812749003984,0.3256972111553785,0
0.111436,0.660255,0.327828,0.667155,0.332845,0.081121,0.965123,95,0.345596,0.246403,5984.671533,5878.658537,28484,8510.597826,16725.431034,0.002717959439682208,0.006063140288521849,0.015471461425883336,0.32793764988009594,0.013189448441247002,0.3752254960914011,0.8402777777777778,0.5771812080536913,0.10150375939849623,0.6203007518796992,0
0.153102,0.747146,0.054591,0.819603,0.180149,0.199256,0.977867,62,0.076904,0.055639,5179.864865,6888.733333,60094,10601.118959,30122.646694,0,0.071712158808933,0,0.46967418546365913,0.11127819548872181,0.43661971830985913,0.611353711790393,0.41896024464831805,0.03153808830664726,0.21106259097525473,0
0.031323,0.87065,0.061678,0.779389,0.220611,0.205916,0.93044,22,0.324752,0.345309,5315.606936,6016.698292,22384,9067.108753,12126.537217,0.007927300850734726,0.06303170920340294,3.866976024748647e-4,0.5077844311377245,0.0031936127744510976,0.393107849393746,0,0.3148148148148148,0.062359970126960415,0.7920089619118745,0
0.178113,0.599418,0.392019,0.672547,0.327453,0.078609,0.958935,92,0.388879,0.313127,5457.350801,7968.72428,22227,7620.898876,8297.57085,0.0029114574413426956,0.001883884226751156,1.7126220243192326e-4,0.4056517775752051,0.013217866909753875,0.3057713651498335,0.7173144876325088,0.30916030534351147,0.06048387096774194,0.9306451612903226,0
0.097626,0.747666,0.224593,0.677247,0.322753,0.077887,0.970164,47,0.420048,0.303618,5357.92766,5959.368664,20011,8841.718654,12086.212903,0.010669511869831956,0.004534542544678581,0.017071218991731127,0.42377260981912146,0.00904392764857881,0.34167468719923005,0.44594594594594594,0.12149532710280374,0.10128055878928988,0.8917345750873108,0
0.097638,0.748031,0.224803,0.677165,0.322835,0.078346,0.97017,33,0.419905,0.30381,5347.567398,5919.033784,20011,8822.333333,12086.066667,0.011023622047244094,0.005118110236220472,0.01732283464566929,0.4238095238095238,0.010476190476190476,0.3409090909090909,0.47058823529411764,0.13513513513513514,0.10128755364806867,0.8918454935622318,0
0.0432,0.914971,0.042057,0.756571,0.243429,0.178971,0.963626,109,0.117257,0.12012,6219.166667,6277.227723,71912,9512.092131,34787.931034,0.0038857142857142857,0.019885714285714284,0.003657142857142857,0.3813813813813814,0.018518518518518517,0.48534201954397393,0.41935483870967744,0.17073170731707318,0.039603960396039604,0.4460656591974987,0
0.217805,0.362295,0.629374,0.626756,0.372768,0.061414,0.964063,152,0.424067,0.230222,6166.478764,7760.946237,22185,7900.317949,12357.643357,0.007617233991906689,0.005474886931682933,0.0016662699357295882,0.23733333333333334,0.0026666666666666666,0.390625,0.5263157894736842,0.3037383177570093,0.09032258064516129,0.6024193548387097,0
0.213351,0.339483,0.655149,0.625964,0.3737,0.066085,0.963084,110,0.426581,0.229592,6079.144444,7967.704225,21883,7003.929577,12937.45283,0.008386447500838645,0.0060382422006038244,0.0020127474002012745,0.2385204081632653,0.0012755102040816326,0.40608034744842564,0.5128205128205128,0.3333333333333333,0.09237875288683603,0.6004618937644342,0
0.168895,0.416221,0.577094,0.641266,0.358734,0.073975,0.979845,75,0.325561,0.275806,5254.473684,6147.890625,28009,9701.030303,39245.885057,0.008912655971479501,0.0031194295900178253,0,0.22258064516129034,0.0064516129032258064,0.34728682170542635,0.4791666666666667,0.3333333333333333,0.09370424597364568,0.445095168374817,0
0.159156,0.451198,0.540364,0.645062,0.354554,0.079195,0.97861,167,0.315759,0.273458,5160.007353,5860.543624,28057,9438.190476,35355.753247,0.008053691275167786,0.003835091083413231,5.752636625119846e-4,0.2386058981233244,0.00804289544235925,0.35093582887700536,0.4876847290640394,0.30493273542600896,0.09433962264150944,0.4455264759586123,0
0.140464,0.691366,0.28372000000000003,0.680412,0.319802,0.119631,0.953357,117,0.216605,0.218471,4664.373178,4729.065041,34444,8921.219298,12979.528529,0.007946735395189003,0.012242268041237113,0.003006872852233677,0.30445859872611464,0.017197452229299363,0.3773851590106007,0.6285714285714286,0.33760683760683763,0.07787610619469026,0.40294985250737464,0
0.201024,0.475121,0.506682,0.654819,0.345181,0.090134,0.97026,122,0.280218,0.226804,5107.318182,6217.132653,34304,9835.165939,15529.340426,0.013363662212112597,0.00995166334944555,0,0.23505154639175257,0.013402061855670102,0.354089219330855,0.5226130653266332,0.46634615384615385,0.07962085308056872,0.3943127962085308,0
0.201406,0.475105,0.506892,0.655134,0.345148,0.090858,0.969725,127,0.280239,0.227642,5065.888393,5974.029126,34304,9720.504274,15250.765517,0.014345991561181435,0.010689170182841068,2.8129395218002813e-4,0.23780487804878048,0.016260162601626018,0.3532110091743119,0.5245098039215687,0.4716981132075472,0.0813844714686623,0.39569691300280635,0
0.239583,0.393145,0.588038,0.611895,0.388441,0.042339,0.966533,83,0.413642,0.325909,5854.726619,6585.6,20385,11864.943548,26776.446154,0.0030241935483870967,0.0016801075268817205,0.0010080645161290322,0.2473622508792497,0.011723329425556858,0.3132530120481928,0.649746192893401,0.20812182741116753,0.08512931034482758,0.7176724137931034,0
0.205238,0.305452,0.69054,0.616515,0.383485,0.085516,0.964895,108,0.358898,0.351738,5063.502907,7206.967532,23858,7458.036697,31674.034783,0.00774986638161411,0.004543025120256547,8.017103153393907e-4,0.2607361963190184,0.011247443762781187,0.3921765295887663,0.616504854368932,0.4205607476635514,0.0947075208913649,0.6239554317548747,0
0.328135,0.334557,0.641896,0.626606,0.373394,0.03578,0.953686,117,0.388162,0.305174,6764,8500.464646,23980,10544.75,8955.59,3.058103975535168e-4,0,0,0.2365364308342133,0,0.3780718336483932,0.6794871794871795,0.42996742671009774,0.12333965844402277,0.7039848197343453,0
0.374027,0.23673,0.77707,0.599434,0.400566,0.031493,0.938076,101,0.428114,0.272265,4399.602804,6124.847458,20568,8775.824742,25669.7,3.5385704175513094e-4,0,0.008492569002123142,0.22264631043256997,0.044529262086514,0.37681159420289856,0.668918918918919,0.31788079470198677,0.10144927536231885,0.7259552042160737,0
0.150344,0.658999,0.345981,0.677496,0.322504,0.096751,0.982942,139,0.265901,0.194316,5783.003953,6569.565217,35741,9271.708683,17070.093458,7.114062129475931e-4,0.0016599478302110505,0.008062603746739389,0.2411674347158218,0.026113671274961597,0.47121535181236673,0.7309941520467836,0.34615384615384615,0.063354931605471565,0.3542116630669546,0
0.022335,0.820187,0.167373,0.716426,0.283574,0.150693,0.989121,77,0.193318,0.209953,5117.777778,5272.440945,42604,11103.359173,10961.581921,0.007068136839129205,0.0036754311563471868,0,0.291601866251944,0.0038880248833592537,0.4276150627615063,0.7586206896551724,0.6538461538461539,0.05286671630677588,0.2911392405063291,0
0.032105,0.863088,0.115848,0.69662,0.30338,0.132665,0.983712,174,0.16064,0.214138,6015.180723,7656.906077,45823,9660.616438,25068.707483,0.0033973161202649907,0.006115169016476983,1.6986580601324953e-4,0.24716202270381837,0,0.395360315893386,0.45161290322580644,0,0.040224508886810104,0.3147801683816651,0
0.080262,0.834242,0.168375,0.684842,0.315158,0.119084,0.967914,107,0.211475,0.195077,5369.400631,7033.544304,40307,10051.877934,11750.364964,0,0.0019629225736095966,0,0.2806153846153846,0.02523076923076923,0.3141711229946524,0.2815533980582524,0.9081632653061225,0.0659025787965616,0.433810888252149,0
0.065611,0.823574,0.1749,0.704177,0.295823,0.146672,0.966686,157,0.200153,0.271236,4570.284698,5115.772871,38730,9498.068351,12889.285714,0.0017165744802593935,0.007057028418844173,0.009536524890329964,0.4034749034749035,0.013513513513513514,0.3957495692130959,0.5578947368421052,0.4666666666666667,0.07210031347962383,0.5409762651141962,0
0.194302,0.312471,0.664876,0.587809,0.412191,0.04624,0.930029,91,0.542098,0.353887,5112.959596,5376.11828,14975,7781.480447,6048.126126,0,0.007940214852872489,0.015880429705744978,0.20017873100983022,0.00804289544235925,0.40233236151603496,0.592274678111588,0.24401913875598086,0.11358220810166798,0.7791898332009531,0
0.206559,0.373993,0.597526,0.595512,0.403913,0.044016,0.958556,46,0.469358,0.43595,5498.296209,5997.351351,18146,8851.862903,12156.15625,0.0020138089758342925,0.026754890678941313,0.0017261219792865361,0.2262396694214876,0.013429752066115703,0.32219251336898397,0.4603174603174603,0.10526315789473684,0.12637362637362637,0.7454212454212454,0
0.039183,0.885337,0.112981,0.7375,0.2625,0.156731,0.956757,99,0.165943,0.182477,4854.151625,6135.714286,48399,10292.54902,15738.767396,7.211538461538462e-4,0.0016826923076923078,0,0.272068511198946,0.00922266139657444,0.34054054054054056,0.7209302325581395,0.2708333333333333,0.04662885948330183,0.24133585381222433,0
0.213309,0.272106,0.705561,0.62124,0.379672,0.054695,0.976303,75,0.403598,0.233886,5782.125984,7277,23504,7798.344086,11987.09375,0.011394712853236098,0.005013673655423883,0.0018231540565177757,0.2136279926335175,0.007366482504604052,0.4265402843601896,0.5964912280701754,0.35714285714285715,0.11311475409836065,0.5836065573770491,0
0.214504,0.219862,0.744738,0.616533,0.383467,0.04535,0.985294,161,0.386416,0.233713,5633.944251,7007.850877,24742,8607.356784,10482.572519,0.013394565633371604,0.004592422502870264,0.001148105625717566,0.18973941368078176,0.013843648208469055,0.4432773109243697,0.6468401486988847,0.3669064748201439,0.12866333095067906,0.5746962115796997,0
0.20396,0.301485,0.679208,0.634653,0.365347,0.071287,0.968783,98,0.386928,0.372093,4151.973958,6079.686131,20389,7676.273585,18268.958042,0.0037128712871287127,0.004702970297029703,0.01485148514851485,0.24321705426356588,0.015503875968992248,0.42455775234131116,0.5551470588235294,0.3087557603686636,0.10240427426536064,0.609973285841496,0
0.175061,0.230983,0.772143,0.609239,0.390761,0.064606,1,144,0.399302,0.351938,6363.436123,8231.067961,26897,7968.235294,5287.5,6.946856547412296e-4,6.946856547412296e-4,0.0027787426189649182,0.15038759689922482,0,0.4507422402159244,0.256,0.09230769230769231,0.0480225988700565,0.536723163841808,0
0.243202,0.172583,0.835347,0.577039,0.422961,0.046828,0.955072,115,0.362808,0.270358,5833.73494,7329.850746,29861,10345,4908.235294,0.0075528700906344415,7.552870090634441e-4,0.007930513595166163,0.14169381107491857,0.02280130293159609,0.4956521739130435,0.47959183673469385,0.2112676056338028,0.06676557863501484,0.5682492581602374,0
0.251993,0.341421,0.657886,0.625997,0.374003,0.081802,0.936986,95,0.432215,0.288978,6343.795349,7405.605505,25500,9263.130208,18666.604396,0.011091854419410746,0.0020797227036395147,0,0.21908602150537634,0.01478494623655914,0.41643835616438357,0.49032258064516127,0.31446540880503143,0.07862407862407862,0.5356265356265356,0
0.25209,0.341801,0.657556,0.626045,0.373955,0.081994,0.936548,104,0.432231,0.290162,6306.798283,7370.245763,25500,9212.399038,18301.39,0.01157556270096463,0.002572347266881029,6.430868167202572e-4,0.2191780821917808,0.014943960149439602,0.41624365482233505,0.4880952380952381,0.31976744186046513,0.07963594994311718,0.5358361774744027,0
0.285837,0.28871,0.693192,0.59954,0.40046,0.043091,0.921187,110,0.419299,0.299429,6233.114504,5924.419753,22030,8561.601351,7437.794521,0.02240735420856076,0.002010916403332376,5.745475438092502e-4,0.19885714285714284,0.002285714285714286,0.43398157625383826,0.5572519083969466,0.35039370078740156,0.11883182275931521,0.6364551863041289,0
0.295432,0.268485,0.720999,0.593493,0.406507,0.042392,0.916972,98,0.427438,0.293263,5673.031532,5186.307692,21319,8225.507692,9820.259259,0.022674991784423268,0.0023003614853762734,0.0023003614853762734,0.19682959048877147,0.01453104359313078,0.4371184371184371,0.5617021276595745,0.32608695652173914,0.11616766467065869,0.6395209580838324,0
