AREAKEY,SHRWHT0,SHRBLK0,SHRHSP0,ADULT0,CHILD0,OLD0,WRKSM0,WORKER30,POVRAT0,WELFARE0,AVWELIN0,AVSSI0,MDFAMY0,AVSOCS0,AVRETR0,SHRAMI0,SHRASN0,SHRHIP0,NONFAM0P,WNONFAM0P,COMMUT20NWKH,WMEMP0P,WFEMP0P,VACHU0P,RNTOCC0P
34017005300,0.078502,0.876485,0.098308,0.681671,0.318329,0.090385,0.659207,25,0.207424,0.187891,5780.772222,6970.044776,34341,9950.524324,10158.456522,0,0.006481814908174289,0,0.278705636743215,0.012526096033402923,0.340793489318413,0.26865671641791045,0.46938775510204084,0.06632124352331606,0.5564766839378238
34017005400,0.289551,0.365894,0.129875,0.748528,0.251472,0.068249,0.360731,252,0.078762,0.138758,4973.684211,6284.552846,66556,10191.733333,15858.40708,0.0012877115526122149,0.27961736571008095,0,0.27699530516431925,0.12832550860719874,0.2796803652968037,0.7138461538461538,0.5886736214605067,0.020398251578436135,0.3506556580864497
34017005500,0.029292,0.920282,0.075269,0.673712,0.326288,0.073044,0.647194,53,0.296997,0.25174,4508.294931,5922.727273,27917,11114.893617,2468.115942,0,3.707823507601038e-4,3.707823507601038e-4,0.25406032482598606,0.009280742459396751,0.3745704467353952,0.35294117647058826,0.45714285714285713,0.07420091324200913,0.6255707762557078
34017005600,0.2699,0.417501,0.204797,0.720875,0.279125,0.08408,0.546527,108,0.182833,0.175367,4020.930233,7830.379747,43421,10501.67364,13680.851064,0.0028993147074327886,0.19425408539799685,2.635740643120717e-4,0.2398042414355628,0.10766721044045677,0.382699868938401,0.4270833333333333,0.37468354430379747,0.056024558710667687,0.5648503453568687
34017005801,0.061126,0.875236,0.112623,0.669039,0.330961,0.090224,0.627267,143,0.266132,0.192332,4789.542484,5739.520958,32359,9996.382429,9646.511628,0.0010466820180029307,0.009420138162026376,0.0016746912288046892,0.27278441231929607,0.003771213073538655,0.49429147078576224,0.4563106796116505,0.4691358024691358,0.04414361389052384,0.6533254855797528
34017005802,0.49609,0.438749,0.08775,0.857515,0.142485,0.079062,0.421429,42,0.099044,0.057654,4736.551724,4923.333333,86062,13742.763889,8820.169492,0,0.03214596003475239,0,0.3856858846918489,0.29025844930417494,0.42714285714285716,0.8473282442748091,0.623015873015873,0.04809619238476954,0.22044088176352705
34017005900,0.417825,0.182147,0.174499,0.780172,0.219828,0.147108,0.51089,284,0.096047,0.103231,3461.832061,3738.562092,61218,9776.923077,14896.27907,0.0027808676307007787,0.2907397107897664,0,0.2911741528762805,0.18360914105594955,0.36066623959000643,0.5291936978683967,0.41738505747126436,0.047994000749906264,0.4915635545556805
34017006000,0.158885,0.663191,0.240707,0.711015,0.288985,0.077063,0.66305,118,0.201723,0.169693,3367.901235,4633.653846,37131,11147.97048,24707.55814,0.008612873980054397,0.049184043517679056,0.002039891205802357,0.22486033519553073,0.05656424581005587,0.4098854731766124,0.6082089552238806,0.32450331125827814,0.058823529411764705,0.6001321877065433
34017006100,0.435463,0.298131,0.215414,0.721281,0.278719,0.111111,0.525961,267,0.221288,0.21122,3241.649899,4697.356828,46885,10038.015267,15033.773087,0.006374040272345357,0.18383311603650587,7.243227582210633e-4,0.23926901827454314,0.152571185720357,0.39001189060642094,0.568075117370892,0.4546899841017488,0.045748987854251015,0.5623481781376518
34017006200,0.353277,0.37313,0.278216,0.763938,0.236062,0.181398,0.663058,145,0.205164,0.157933,4828.571429,7021.621622,34810,9868.888889,14882,0.003263530051672559,0.09029099809627414,0.0010878433505575197,0.40101892285298396,0.22634643377001457,0.34844384303112313,0.6306122448979592,0.4388609715242881,0.03711484593837535,0.6743697478991597
34017006300,0.335425,0.409652,0.360312,0.730578,0.269422,0.106687,0.574324,180,0.159273,0.144997,4496.694215,6209.302326,47321,9970.138889,38208.152174,8.656135035706557e-4,0.08959099761956286,0.003678857390175287,0.3115638106650689,0.1749550629119233,0.42342342342342343,0.5091911764705882,0.4117647058823529,0.046857142857142854,0.6205714285714286
34017006400,0.531776,0.136916,0.424766,0.81215,0.18785,0.046262,0.324578,49,0.169626,0.096154,3178.733333,4179.125,49842,7827.780488,32435.118421,0.006074766355140187,0.12476635514018691,0.002803738317757009,0.5448717948717948,0.3504273504273504,0.3433395872420263,0.7581227436823105,0.6723300970873787,0.08169291338582677,0.7312992125984252
34017006500,0.513287,0.186946,0.465268,0.778089,0.221445,0.076457,0.357143,20,0.230482,0.167017,4882.955975,6558.456522,33888,9011.757962,11884.037975,0.0013986013986013986,0.05780885780885781,4.662004662004662e-4,0.5210084033613446,0.3025210084033613,0.3722334004024145,0.7276785714285714,0.5913978494623656,0.04607329842931937,0.8219895287958116
34017006600,0.268334,0.108944,0.235693,0.754133,0.245019,0.098347,0.437164,89,0.190744,0.133598,4325.752475,5153.410714,44157,11297.649254,9656.304348,4.23908435777872e-4,0.4857990674014413,0,0.3584656084656085,0.16005291005291006,0.3684210526315789,0.5340909090909091,0.2821576763485477,0.035897435897435895,0.6858974358974359
34017006700,0.088071,0.685549,0.216043,0.630763,0.368824,0.056853,0.722349,82,0.465822,0.331502,4305.710866,6736.274112,18721,7570.812121,5319.5,2.067397146991937e-4,0.10481703535249122,0.00785610915856936,0.23626373626373626,0.040903540903540904,0.4836003051106026,0.27044025157232704,0.37341772151898733,0.029149315883402735,0.8804283164782868
34017006800,0.012708,0.942326,0.045943,0.670903,0.329097,0.100684,0.734787,119,0.218463,0.228571,5202.5,5682.962963,35005,10543.255814,15448.387097,0.002932551319648094,0.007494297816878462,9.775171065493646e-4,0.26476190476190475,0,0.48047229791099,0,0.6666666666666666,0.10844370860927152,0.6043046357615894
34017006900,0.407351,0.269525,0.290965,0.726646,0.273354,0.112557,0.506522,35,0.254977,0.169892,3805.607595,5204.30303,36333,9133.395349,9309.313433,0.002297090352220521,0.19601837672281777,7.656967840735069e-4,0.35913978494623655,0.2,0.48478260869565215,0.57,0.3888888888888889,0.08627450980392157,0.6803921568627451
34017007000,0.462111,0.095855,0.415155,0.810233,0.189767,0.071567,0.272044,114,0.131363,0.083856,5701.803738,6996.969231,55679,7899.236715,14405.573034,9.715025906735751e-4,0.226360103626943,3.238341968911917e-4,0.5509404388714734,0.3894984326018809,0.34039644565960353,0.7290419161676647,0.5121457489878543,0.0684326710816777,0.7645327446651949
34017007100,0.378143,0.130883,0.256931,0.799484,0.201483,0.12089,0.444617,98,0.15005,0.122164,3984.442857,4840.207792,41299,11224.402655,11323.383562,0.0016118633139909735,0.3217279174725983,6.447453255963894e-4,0.4258289703315881,0.20593368237347295,0.39736638264910923,0.5321285140562249,0.29464285714285715,0.048986486486486486,0.7086148648648649
34017007200,0.506522,0.267391,0.209783,0.832609,0.166304,0.116304,0.425178,20,0.195524,0.141618,4517.265306,6620.958333,54434,9729.539683,9516.34375,0,0.10543478260869565,0.004347826086956522,0.4653179190751445,0.2543352601156069,0.332541567695962,0.7268292682926829,0.38571428571428573,0.07,0.695
34017007300,0.559853,0.191529,0.210559,0.850829,0.149785,0.039902,0.261116,9,0.070595,0.022459,6223.684211,10272.571429,65952,11074.019231,17101.8,0.010435850214855739,0.12154696132596685,0.0012277470841006752,0.6099290780141844,0.4030732860520095,0.3074739829706717,0.869757174392936,0.7698863636363636,0.06703296703296703,0.7351648351648352
34017007400,0.620047,0.160839,0.195804,0.871018,0.128205,0.081585,0.243605,16,0.080031,0.041359,5613.142857,6253.428571,75748,9015.258824,13055.828571,7.77000777000777e-4,0.12432012432012432,0,0.5672082717872969,0.4091580502215657,0.3093788063337393,0.8298429319371727,0.6446540880503144,0.06611570247933884,0.8071625344352618
34017007500,0.485984,0.154181,0.133398,0.866602,0.133398,0.142823,0.315333,28,0.148381,0.083074,5189.352941,6708.872,51047,8998.005764,14030.75,0,0.29410343160947316,9.666505558240696e-4,0.5801865837405598,0.3154153709462461,0.3254580520732883,0.6803900325027086,0.5203725261932479,0.07537067545304778,0.7434102141680395
34017007600,0.47603,0.118587,0.250911,0.877208,0.122792,0.101205,0.235377,87,0.120583,0.075654,3874.293233,3796.467391,74795,8165.867284,9704.918919,0.003924866834875245,0.303896832071769,0,0.5290102389078498,0.29408418657565416,0.2962096396817969,0.7891963109354414,0.5607476635514018,0.05409748259239421,0.8484199250133905
34017007700,0.462378,0.075708,0.080817,0.912912,0.086856,0.025778,0.126353,35,0.076691,0.017521,5352.4,5510.75,110651,6633.931034,21680.228571,0.0018578727357176034,0.4303297724105899,0,0.5935173017958826,0.2952255803766973,0.23360916613621896,0.9145299145299145,0.7885572139303483,0.05949938448912597,0.819450143619204
34017007800,0.497484,0.271747,0.187635,0.836808,0.165349,0.115025,0.396923,29,0.195941,0.143939,4316.473684,6321.421053,57516,9683.868132,9021.28,0.002875629043853343,0.12293314162473042,0.005751258087706686,0.4753787878787879,0.25757575757575757,0.3230769230769231,0.7435897435897436,0.3904761904761905,0.07881773399014778,0.7011494252873564
34017010100,0.818858,0.046494,0.149898,0.798401,0.201599,0.175935,0.652878,151,0.108983,0.048707,5647.787611,6885.294118,50779,11963.852243,13805.977011,0.005207364701506416,0.08183001673795796,3.719546215361726e-4,0.3758620689655172,0.33706896551724136,0.5488272921108742,0.608286252354049,0.48517382413087934,0.034152436484798,0.6184922948771345
34017010200,0.851043,0.014016,0.145698,0.784876,0.215124,0.16395,0.613516,79,0.074316,0.058917,5185.135135,6897.297297,53315,11763.569682,15993.092105,0.0016297262059973925,0.08279009126466753,0,0.3590764331210191,0.3487261146496815,0.5208807896735004,0.5897959183673469,0.47330316742081446,0.04822908816880181,0.5222305953278071
34017010300,0.794243,0.083156,0.162758,0.767235,0.232765,0.159204,0.590032,105,0.077005,0.090129,6447.619048,9765,61000,10178.609626,32149.006623,3.5536602700781805e-4,0.05152807391613362,0.0035536602700781805,0.392274678111588,0.311587982832618,0.44694533762057875,0.5918367346938775,0.5182481751824818,0.056451612903225805,0.5443548387096774
34017010400,0.856989,0.030761,0.16055,0.796006,0.203994,0.182137,0.590416,126,0.057853,0.037179,4803.448276,7212.121212,57155,12120.235756,14367.419355,0.007015650296815974,0.04749055585536967,0,0.382051282051282,0.3384615384615385,0.47632629777524244,0.6692307692307692,0.5113314447592068,0.07198096371207614,0.5026769779892921
34017010500,0.825617,0.052372,0.130171,0.794118,0.205882,0.170588,0.639579,67,0.063854,0.076991,4008.62069,5277.52809,68274,11444.170096,15469.554455,7.590132827324478e-4,0.0396584440227704,9.487666034155598e-4,0.4044247787610619,0.3641592920353982,0.4471578947368421,0.6088583905177791,0.5477439664218258,0.04152542372881356,0.5063559322033898
34017010600,0.814155,0.03562,0.193743,0.794177,0.205823,0.220536,0.596614,159,0.114759,0.083391,4149.792531,5710.344828,53571,10363.517915,13507.528958,0.0017035775127768314,0.055753445872696296,4.6461204893913583e-4,0.4408304498269896,0.4003460207612457,0.43765483071841454,0.4910759816420194,0.4076923076923077,0.04488031914893617,0.6087101063829787
34017010700,0.766857,0.073133,0.199429,0.771006,0.228994,0.157417,0.666276,129,0.11867,0.09455,5918.055556,9044.927536,48403,11037.327189,12021.875,2.5933609958506224e-4,0.05342323651452282,5.186721991701245e-4,0.3282994090610637,0.2613263296126067,0.5357142857142857,0.6721461187214612,0.48515625,0.0416403785488959,0.6113564668769716
34017010800,0.824316,0.027379,0.224576,0.77575,0.22425,0.138527,0.629179,112,0.088765,0.063374,3755.844156,5116.666667,49855,10661.253561,12139.350181,0,0.033572359843546284,0,0.3045267489711934,0.2839506172839506,0.4886018237082067,0.6441586280814576,0.4438405797101449,0.051643192488262914,0.5234741784037559
34017010900,0.731866,0.096048,0.241621,0.786393,0.213607,0.196598,0.652778,39,0.209839,0.091793,4710.588235,6043.333333,39375,9163.848397,11058.088235,0.00400200100050025,0.022511255627813906,5.002501250625312e-4,0.5323974082073434,0.4287257019438445,0.44696969696969696,0.5591397849462365,0.33553719008264465,0.040372670807453416,0.7753623188405797
34017011000,0.577378,0.170101,0.355984,0.754055,0.245945,0.091188,0.634366,80,0.182376,0.116082,4811.458333,7045.652174,38750,10678.680203,20455.714286,0.010083296799649276,0.04515563349408154,4.3840420868040335e-4,0.2781136638452237,0.20314389359129384,0.5364635364635365,0.6242544731610338,0.592057761732852,0.07297605473204105,0.6408209806157354
34017011100,0.690482,0.099332,0.297995,0.762388,0.237612,0.132289,0.671156,142,0.11846,0.087604,4804.761905,5494.736842,43833,10235.664336,8905.555556,0.00115233924867481,0.05715602673427057,0.0018437427978796957,0.3063170441001192,0.20023837902264602,0.35129068462401797,0.627906976744186,0.4294478527607362,0.057703081232493,0.7019607843137254
34017011200,0.915776,0.014613,0.111251,0.783155,0.216845,0.167662,0.573937,254,0.042623,0.03231,6656.790123,7473.846154,61111,11732.980132,13495.103578,0.0021998742928975488,0.02781269641734758,0,0.32508974870362983,0.3059433585959314,0.43715341959334564,0.6793086893903024,0.5945098039215686,0.031383184812088336,0.4792716001549787
34017011300,0.871074,0.063185,0.166545,0.802776,0.197224,0.174945,0.654799,88,0.103725,0.090831,4339.622642,6392.537313,51797,11015.469613,11184.862385,0,0.009861212563915266,0,0.3667523564695801,0.3324764353041988,0.43034055727554177,0.6227417640807651,0.45781990521327015,0.06787687450670876,0.5548539857932123
34017011400,0.878571,0.017081,0.125776,0.757453,0.242547,0.171118,0.594411,117,0.110143,0.077963,4457.142857,6600,53556,11862.421712,10227.659574,0.005900621118012423,0.06801242236024845,0,0.32537788385043753,0.3206046141607001,0.42371601208459214,0.6428571428571429,0.43552311435523117,0.06646751306945482,0.450336071695295
34017011500,0.899318,0.035626,0.105638,0.786245,0.213755,0.167596,0.61681,126,0.042184,0.015032,6415.789474,6793.333333,64125,12975.735294,14278.362573,0,0.026022304832713755,0,0.29430379746835444,0.27689873417721517,0.5102581072137657,0.6390114739629302,0.52876280535855,0.0395738203957382,0.4657534246575342
34017011600,0.705201,0.160217,0.19793,0.737244,0.262756,0.153808,0.677228,94,0.202519,0.119479,4618.483412,5890,40313,10067.862715,12614.640199,0.0017254128666502342,0.046339659847177715,0,0.3674971687429219,0.3052095130237826,0.4910891089108911,0.5884732052578362,0.46553059643687067,0.03577325261419923,0.6802421574023115
34017012300,0.853875,0.006536,0.164332,0.793651,0.206349,0.108777,0.352941,93,0.056022,0.012182,1127.272727,0,65583,11374.881517,18201.923077,0,0.08403361344537816,0,0.3964562569213732,0.34662236987818384,0.5028462998102466,0.6443514644351465,0.49810844892812106,0.0192102454642476,0.5549626467449307
34017012400,0.935123,0.007031,0.144775,0.801214,0.198786,0.157878,0.363975,177,0.037712,0.053935,3555.737705,5073.809524,81563,11940.318302,22128.395062,0.003835091083413231,0.028124001278363696,0,0.2440318302387268,0.23784261715296198,0.5627329192546584,0.6990990990990991,0.5862884160756501,0.026223776223776224,0.27797202797202797
34017012500,0.895503,0.003119,0.199116,0.786847,0.213153,0.121133,0.312395,134,0.063946,0.061209,4379.518072,6736.170213,72353,12892.211055,14573.800738,0.0012997140629061607,0.05042890564075903,7.798284377436964e-4,0.2536873156342183,0.2345132743362832,0.5378575434660684,0.650381679389313,0.5365168539325843,0.01875901875901876,0.36363636363636365
34017012600,0.860984,0.007723,0.247998,0.779176,0.220824,0.142449,0.251443,179,0.069321,0.117647,5083.116883,8091.025641,60511,11466.485014,13678.395062,0.0011441647597254005,0.04919908466819222,2.860411899313501e-4,0.27960275019098546,0.2597402597402597,0.47145606157793457,0.6339522546419099,0.49521531100478466,0.03373313343328336,0.5284857571214393
34017012700,0.705268,0.175217,0.245771,0.851327,0.148673,0.083895,0.342339,196,0.056445,0.034976,7624.242424,8300,57386,11735.66879,10188.851351,0.005088708568284968,0.040022005226241233,4.125979920231055e-4,0.3004769475357711,0.26444091149973503,0.4575770367243563,0.49248604551309577,0.4762413240790176,0.014598540145985401,0.4848800834202294
34017012800,0.802655,0.012772,0.286251,0.78287,0.21713,0.113449,0.379952,189,0.09166,0.080908,5257.017544,5719.607843,50597,10813.424658,17883.2,7.513148009015778e-4,0.06836964688204357,0.005008765339343852,0.24201561391057488,0.2150461320085167,0.3997599039615846,0.5477386934673367,0.4701781564678544,0.03559206023271732,0.4757015742642026
34017012900,0.809562,0.016999,0.298539,0.762284,0.237716,0.116866,0.272085,197,0.114278,0.066289,3382.926829,4343.636364,57321,13291.634981,12039.545455,0.0018592297476759628,0.04833997343957503,7.968127490039841e-4,0.23039611964430073,0.20695230396119643,0.44110718492343937,0.6770538243626062,0.4763113367174281,0.020602218700475437,0.5427892234548336
34017013000,0.774116,0.034751,0.439784,0.75734,0.24266,0.10006,0.236181,177,0.122172,0.091637,5568.932039,6922.413793,40968,12034.65704,9965.714286,0.004194128220491312,0.04553624925104853,0.002396644697423607,0.18861209964412812,0.13701067615658363,0.43646805455850685,0.5967914438502674,0.4499484004127967,0.022401433691756272,0.6272401433691757
34017013100,0.803664,0.022076,0.249883,0.727102,0.272898,0.087835,0.370192,65,0.114138,0.111429,4242.307692,4729.787234,45500,12638.787879,11947,0.008924377642085486,0.03757632691404415,0.004227336777829967,0.21428571428571427,0.18857142857142858,0.49399038461538464,0.7080979284369114,0.4769452449567723,0.028037383177570093,0.5727636849132176
34017013200,0.720538,0.006112,0.38313,0.772372,0.227628,0.093399,0.330979,200,0.104606,0.080256,7496.460177,9228.571429,46023,11149.337748,18151.485149,2.4449877750611245e-4,0.08899755501222494,4.889975550122249e-4,0.26917613636363635,0.22301136363636365,0.4328960645812311,0.6848934198331789,0.5782195332757131,0.028314917127071824,0.6187845303867403
34017013300,0.674917,0.04256,0.303652,0.768186,0.231814,0.121944,0.32,158,0.121326,0.080219,4007.954545,5469.230769,47083,11703.703704,9829.72973,0.015997585270147902,0.14518563235738002,0.001509206157561123,0.27438468550592526,0.19234275296262535,0.4651851851851852,0.5756457564575646,0.460762331838565,0.018800358102059087,0.5917636526410027
34017013400,0.722339,0.023138,0.476231,0.741691,0.258309,0.078671,0.306562,123,0.125685,0.047927,4651.351351,6363.157895,46375,9950,13587.058824,0.0033655868742111907,0.0340765671013883,0,0.20595854922279794,0.14507772020725387,0.5073457394711067,0.6398104265402843,0.4546979865771812,0.04005006257822278,0.6433041301627034
34017013500,0.697669,0.00727,0.337396,0.766731,0.233269,0.115031,0.40091,204,0.161705,0.088837,7673.684211,6587.012987,50463,9641.518987,15135.564854,2.1381227282446012e-4,0.11032713277742143,0.003207184092366902,0.32086499123319695,0.277030976037405,0.5091001011122346,0.639554794520548,0.43243243243243246,0.016580903373356205,0.6923956546598056
34017013600,0.584154,8.95e-4,0.536705,0.777977,0.222023,0.113697,0.415823,100,0.151011,0.087649,4771.212121,7743.333333,42949,8769.047619,8660,0.003133393017009848,0.09444941808415398,0,0.2749003984063745,0.2244355909694555,0.49034038638454464,0.6548323471400395,0.5731497418244407,0.02554278416347382,0.6743295019157088
34017013700,0.697822,0.007921,0.339406,0.79326700000000006,0.206733,0.05703,0.320968,86,0.107723,0.037274,1797.142857,2605.882353,45625,10222.674419,101310.97561,0.005148514851485149,0.13346534653465347,7.920792079207921e-4,0.29605963791267303,0.22044728434504793,0.43306451612903224,0.662613981762918,0.5021897810218978,0.028692879914984058,0.7120085015940489
34017013800,0.762047,0.010929,0.424242,0.806756,0.193244,0.121212,0.378571,150,0.111773,0.025037,5935.294118,13450,53333,10072.340426,11626.25,0.007948335817188276,0.12021857923497267,0,0.1958762886597938,0.16053019145802652,0.5178571428571429,0.5522620904836193,0.4181184668989547,0.019858156028368795,0.6127659574468085
34017013900,0.678319,0.023193,0.291429,0.795966,0.204034,0.104538,0.370819,111,0.068235,0.037536,3066.666667,4046.666667,50778,11891.555556,11027.388535,0,0.16974789915966387,3.361344537815126e-4,0.21559191530317612,0.15495668912415783,0.44270462633451957,0.66167290886392,0.47342398022249693,0.026022304832713755,0.604089219330855
34017014000,0.78394,0.034047,0.591649,0.789293,0.210707,0.157602,0.360115,193,0.086723,0.061329,6191.666667,6562.195122,43233,10925.862069,15987.083333,0.008137044967880086,0.03361884368308351,0,0.3043725156161272,0.2515616127200454,0.3907221425155428,0.5969696969696969,0.4800810263335584,0.029654036243822075,0.600768808347062
34017014101,0.806335,0.037917,0.37893,0.860571,0.139189,0.209263,0.259185,81,0.101595,0.05397,4886.413462,6451.586207,60188,12371.601563,13377.719064,0.0014398848092152627,0.06839452843772498,0.004079673626109911,0.49662688116242865,0.43072132848988065,0.25113236034222447,0.64,0.46305732484076434,0.03370221327967807,0.602112676056338
34017014102,0.806547,0.038042,0.379239,0.860808,0.139487,0.209673,0.258962,66,0.102118,0.054209,4863.682353,6341.833333,60188,12357.170264,13281.477551,0.0017693895606015924,0.06841639634326158,0.0044234739015039815,0.4968112244897959,0.4317602040816326,0.25092707045735474,0.6402266288951841,0.46400625978090765,0.034589252625077206,0.6016059295861643
34017014200,0.726203,0.024736,0.646366,0.774139,0.225861,0.100819,0.442629,305,0.091607,0.087445,4022.346369,4346.226415,47819,10815.498938,7395.169082,0.01415899010576595,0.07454793585806892,8.529512111907199e-4,0.29311187103077674,0.22813873961895456,0.3427051671732523,0.6366139022711631,0.5673716012084592,0.03289473684210526,0.6602443609022557
34017014300,0.752132,0.046198,0.642679,0.768479,0.231521,0.130597,0.496267,274,0.114678,0.076923,3319.858156,5501.754386,50245,10819.827586,12114.728682,0.008884150675195452,0.04477611940298507,1.7768301350390902e-4,0.23731587561374795,0.19203491543917076,0.47035573122529645,0.6089385474860335,0.438125,0.02709883103081828,0.5536663124335813
34017014400,0.708848,0.033736,0.585232,0.740038,0.259962,0.108593,0.458201,421,0.097452,0.077729,4174.093264,5502.272727,46892,11317.28,8591.891892,0.001400381922342457,0.07791215786123488,0,0.1945227547321788,0.17156665324204592,0.49638414810529363,0.6543408360128617,0.5007187350263537,0.022511848341232227,0.4265402843601896
34017014501,0.779379,0.034301,0.559976,0.757662,0.242338,0.175563,0.484737,239,0.164197,0.100917,4610.055556,5676.870748,41321,9284.298701,7230.055351,0.004262228536634869,0.04627562411203572,0.009945199918814695,0.3929663608562691,0.33690112130479105,0.4705263157894737,0.5688622754491018,0.3935897435897436,0.03767123287671233,0.7211350293542075
34017014502,0.779292,0.034223,0.559745,0.757541,0.242169,0.175464,0.484575,167,0.164153,0.10051,4629.108696,5725.735294,41321,9284.230928,7217.1,0.004060324825986079,0.04640371229698376,0.009860788863109048,0.3932993445010925,0.3372177713037145,0.47027840481565086,0.5684596577017115,0.39377289377289376,0.03776223776223776,0.720979020979021
34017014600,0.697138,0.032616,0.601731,0.744398,0.255824,0.094963,0.477419,183,0.111532,0.085522,3624.220472,4735.56,52671,10329.807263,14306.54359,0.004215664521854893,0.07521633015309519,0.0015531395606833815,0.2727272727272727,0.20875420875420875,0.506158357771261,0.549074074074074,0.3840336134453782,0.061353573687539534,0.5161290322580645
34017014700,0.675625,0.058191,0.607151,0.738023,0.261977,0.079224,0.465446,129,0.106951,0.068966,5311.921569,5898.626866,45107,10741.173432,38684.160584,0.007945781724702033,0.07361533068473942,7.010983874737088e-4,0.2738336713995943,0.20554428668018931,0.48552864737152984,0.5698005698005698,0.4435336976320583,0.03439325113562622,0.5665152498377677
34017014800,0.703795,0.041871,0.65718,0.768073,0.231927,0.167321,0.474989,224,0.135642,0.131373,4903.496503,4902.673797,40742,9551.036683,9346.996466,0.0016355904481517827,0.05920837422309454,3.2711808963035657e-4,0.3252181901699587,0.25539733578318785,0.5203867171080285,0.5040595399188093,0.4087820177731312,0.04505686789151356,0.6811023622047244
34017014900,0.584872,0.021441,0.527695,0.758785,0.241215,0.120608,0.473684,206,0.058366,0.042535,7408.163265,7429.166667,44458,11813.28125,10974.766355,0,0.18314472900536033,0,0.2942708333333333,0.2361111111111111,0.4576379974326059,0.6808176100628931,0.515527950310559,0.02943650126156434,0.5979814970563498
34017015001,0.6773,0.057249,0.506693,0.802336,0.197664,0.12589,0.335526,104,0.113807,0.062216,6755.645833,6001.057692,53318,11557.117647,14562.115607,0.008829393335232128,0.09626886926801481,0.0011392765593847907,0.4510693454309786,0.3201555411535969,0.2769138755980861,0.646562123039807,0.5691489361702128,0.03320802005012531,0.618421052631579
34017015002,0.677316,0.057721,0.507135,0.802343,0.197657,0.126092,0.336165,141,0.114039,0.062984,6670.446154,5960.642857,53318,11521.885965,14519.198276,0.009158679446219382,0.09669861554845581,0.001490947816826411,0.45155038759689925,0.32025193798449614,0.2771569065713009,0.6477477477477478,0.5694996028594123,0.03372365339578454,0.6182669789227166
34017015100,0.802573,0.057097,0.619622,0.738641,0.261359,0.091275,0.393911,82,0.184136,0.046893,3142.5,3700,38304,10069.942197,9851.351351,0,0.022919179734620022,0,0.25791324736225085,0.21570926143024619,0.4132841328413284,0.683377308707124,0.4864091559370529,0.03494926719278467,0.7023675310033822
34017015201,0.670893,0.05718,0.603364,0.8326,0.167141,0.129107,0.334071,109,0.103859,0.074739,5294.395349,6221.938272,41682,11846.618911,16601.505682,5.17464424320828e-4,0.06080206985769728,0.002328589909443726,0.4582850521436848,0.3389339513325608,0.3014380530973451,0.666,0.49412915851272016,0.035934868051656375,0.6535654126895003
34017015202,0.670596,0.056865,0.603329,0.832178,0.167129,0.128988,0.333828,40,0.103472,0.07465,5307.541667,6266.4,41682,11863.323077,16767.815385,0,0.060332871012482664,0.0020804438280166435,0.45878693623639194,0.3390357698289269,0.30118694362017806,0.6648793565683646,0.49343832020997375,0.03614457831325301,0.6536144578313253
34017015300,0.588706,0.052912,0.81414,0.754113,0.245887,0.11205,0.415037,127,0.216084,0.123899,4734.010152,5393.939394,32203,9603.790087,5826.136364,0.007336594041796354,0.036238328145842595,0.0020008892841262785,0.30440251572327043,0.21823899371069183,0.4352078239608802,0.5493133583021224,0.4178454842219804,0.034167175106772425,0.839536302623551
34017015500,0.687441,0.043274,0.802916,0.753998,0.246002,0.146284,0.512052,151,0.204513,0.185013,3996.057348,4999.441341,33603,6710.97561,5819.130435,0.0030573847601128882,0.005879586077140169,0,0.32891246684350134,0.28846153846153844,0.4990228013029316,0.5216494845360825,0.3951828724353256,0.04100946372239748,0.7589905362776025
34017015600,0.585359,0.08617,0.86926,0.743652,0.256348,0.098865,0.580277,129,0.208503,0.084275,5606.185567,9189.090909,28065,12271.984436,5870.833333,0.006212857914640735,0.007563479200432199,0,0.23457862728062553,0.15117289313640314,0.4449877750611247,0.4254007398273736,0.3577023498694517,0.03868797308662742,0.8090832632464255
34017015700,0.661853,0.045504,0.869755,0.758038,0.241962,0.114441,0.50311,156,0.166213,0.165812,5700,6501.162791,37922,9298.275862,7389.285714,0.016076294277929157,0.023433242506811988,8.174386920980927e-4,0.23162393162393163,0.16153846153846155,0.4879060124395301,0.5431131019036954,0.43934426229508194,0.04029605263157895,0.7730263157894737
34017015801,0.656592,0.056349,0.676185,0.836877,0.163275,0.168742,0.383932,204,0.148926,0.098787,5302.214035,5984.490099,36127,9722.576031,10850.633634,0.0016707168894289186,0.06318347509113001,0.001974483596597813,0.4076256499133449,0.3081455805892548,0.371489512975471,0.623507228158391,0.40229885057471265,0.02997275204359673,0.7503405994550408
34017015802,0.647984,0.056047,0.719436,0.839397,0.160931,0.192724,0.418699,100,0.175658,0.113464,5307.533333,5863.964286,32825,8866.046341,7970.343558,0.0022943297279580466,0.06424123238282531,0.0013110455588331695,0.3767019667170953,0.2897125567322239,0.4195121951219512,0.5918079096045198,0.35614973262032085,0.02546816479400749,0.8097378277153559
34017015900,0.634448,0.063218,0.926332,0.730582,0.269418,0.091432,0.561376,174,0.298794,0.172684,4582.578397,6183.233533,28730,8505.471125,5468.84058,0.008533611981887844,0.02055033089515848,0.0013932427725531174,0.21058965102286403,0.12394705174488568,0.46190476190476193,0.5424143556280587,0.34261407579273007,0.04772857964347326,0.8464634847613571
